error_type,fold,source_file,doi,title,abstract,label,prediction,score,source
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,10.1111/aec.13023,Soil fertility and anthropogenic disturbances drive mammal species richness and assemblage composition on tropical fluvial islands,"Floodplain areas comprise some 30% of the area in the Amazon, but are currently under severe anthropogenic threat. Across the Amazon Basin, forest-dwelling non-volant mammals play crucial roles in maintaining the integrity of forest functionality, yet have been poorly studied in fluvial island forests. Mammal assemblages may be affected by edaphic characteristics that operate indirectly via food nutritional quality, by patch attributes, and/or can be modulated by anthropogenic disturbances. Here, we conducted systematic and quantitative mammal surveys across fluvial islands of an Amazonian archipelago, to assess the influence of edaphic factors (soil fertility), island attributes (island area and degree of isolation) and anthropogenic characteristics (distance from human settlement and logging) on the patterns of mammal species composition and richness. On 28 islands, we conducted spoor surveys and deployed 49 camera traps (total effort of 2940 camera trap-days). Subsequently, we performed multiple regression analysis to investigate the influence of environmental and anthropogenic predictors on mammal species richness, while dbRDA (distance-based redundancy analysis) was used for species composition. We found that mammal species richness was positively correlated with soil fertility, and in combination with anthropogenic characteristics, both variables affected the species assemblage composition. In particular, smaller species were found across a variety of levels of soil fertility and anthropogenic disturbances, while larger mammals were mostly recorded at sites with higher soil fertility and low levels of anthropogenic disturbances. Understanding the contribution of environmental and anthropogenic characteristics to the observed mammalian species richness and assemblage composition patterns will help optimise management and conservation efforts on Amazonian fluvial islands. In particular, we suggest enforcing hunting and logging restrictions within fluvial islands through surveillance activities, especially in more fertile islands. © 2021 Ecological Society of Australia",0,1,0.9939545,negatives
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1002/ecy.1642,Biotic interactions mediate the influence of bird colonies on vegetation and soil chemistry at aggregation sites,,0,1,0.99592835,openalex
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,10.1016/j.ppees.2015.01.003,"Impacts of global climate change on the floras of oceanic islands - Projections, implications and current knowledge","Recent climate projections indicate substantial environmental alterations in oceanic island regions during the 21st century, setting up profound threats to insular floras. Inherent characteristics of island species and ecosystems (e.g. small population sizes, low habitat availability, isolated evolution, low functional redundancy) cause a particular vulnerability. Strong local anthropogenic pressures interact with climate change impacts and increase threats. Owing to the high degree of endemism in their floras, a disproportionally high potential for global biodiversity loss originates from climate change impacts on oceanic islands, We reviewed a growing body of research, finding evidence of emerging climate change influences as well as high potentials of future impacts on insular species and ecosystems. Threats from global climate change are not evenly distributed among the world's oceanic islands but rather vary with intrinsic (e.g. island area, structure, age and ecological complexity) and extrinsic factors (regional character, magnitude and rate of climatic alterations, local human influences). The greatest flora vulnerabilities to climate change impacts can be expected on islands of small area, low elevation and homogeneous topography. Islands of low functional redundancies will particularly suffer from high rates of co-modifications and co-extinctions due to climate-change-driven disruptions of ecological interactions. High threat potentials come from synergistic interactions between different factors, especially between climatic changes and local anthropogenic encroachments on native species and ecosystems. In addition, human responses to climate change can cause strong indirect impacts on island floras, making highly populated islands very vulnerable to secondary (derivative) effects. We provide an integrated overview of climate change-driven processes affecting oceanic island plants and depict knowledge gaps and uncertainties. The suitability of oceanic islands and their ecosystems for potential research on the field of climate change ecology is highlighted and implications for adequate research approaches are given. (C) 2015 Geobotanisches Institut ETH, Stiftung Ruebel. Published by Elsevier GmbH. All rights reserved.",0,1,0.99678457,negatives
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1186/2192-1709-2-15,"Novel ecosystems in the restoration of cultural landscapes of Tl’chés, West Chatham Island, British Columbia, Canada","The small archipelago of Tl'chés, in coastal British Columbia, has gone through drastic social-ecological change culminating in the decline of traditional management practices, invasion of exotic plant species and, in the early 1960s, land abandonment. This is a common trend in cultural landscapes around the world. Cultural landscapes have great social-ecological significance, including cultural safeguarding and renewal, as well as maintenance of biodiversity, ecosystem functions and services, making them objects of special attention in conservation and restoration efforts. This study investigates the relationship between the Lekwungen people and heavily altered ecosystems in the context of ecological restoration for the cultural landscapes of Tl'chés. In order to thoroughly explore the ecological, social and cultural aspects and processes involved in the restoration of Tl'chés, this study combined different environmental sciences methodologies, including historical and archival research, semi-structured interviews and participatory observation with Lekwungen participants, as well as ecological field assessments and an innovative mapping approach termed Terrestrial Cultural Ecosystem Mapping (TCEM). This study generated historical and spatial references for ecosystem and land use change in West Chatham Island, as well as cultural and ecological understandings to support restoration. Although important native species such as Camassia spp. are still thriving, present-day ecosystems on this island are heavily altered from the natural Garry oak ecosystem reference sites and are largely dominated by exotic invasive shrubs and graminoid species. This investigation indicates that the Lekwungen value both the historical ecological conditions of the island and particular types of the present-day novel or hybrid ecological states, such as the overgrown heritage orchard and nonnative berries found on the islands. Present-day ecosystems of Tl'chés are a result of a hybrid management system (traditional and conventional), coupled with land abandonment for many decades. Restoration of Tl'chés must involve both ecological and cultural components. Therefore, intervention strategies should consider the incorporation of novel and hybrid ecosystems (i.e. naturalized exotic species) into a restoration plan for ecological, cultural, historical, and subsistence values.",0,1,0.9922637,openalex
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1002/wsb.805,Set AHDriFT: Applying game cameras to drift fences for surveying herpetofauna and small mammals,,0,1,0.93531907,openalex
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1093/gigascience/giz124,A chromosomal-level genome assembly for the giant African snail <i>Achatina fulica</i>,"Abstract Background Achatina fulica, the giant African snail, is the largest terrestrial mollusk species. Owing to its voracious appetite, wide environmental adaptability, high growth rate, and reproductive capacity, it has become an invasive species across the world, mainly in Southeast Asia, Japan, the western Pacific islands, and China. This pest can damage agricultural crops and is an intermediate host of many parasites that can threaten human health. However, genomic information of A. fulica remains limited, hindering genetic and genomic studies for invasion control and management of the species. Findings Using a k-mer–based method, we estimated the A. fulica genome size to be 2.12 Gb, with a high repeat content up to 71%. Roughly 101.6 Gb genomic long-read data of A. fulica were generated from the Pacific Biosciences sequencing platform and assembled to produce a first A. fulica genome of 1.85 Gb with a contig N50 length of 726 kb. Using contact information from the Hi-C sequencing data, we successfully anchored 99.32% contig sequences into 31 chromosomes, leading to the final contig and scaffold N50 length of 721 kb and 59.6 Mb, respectively. The continuity, completeness, and accuracy were evaluated by genome comparison with other mollusk genomes, BUSCO assessment, and genomic read mapping. A total of 23,726 protein-coding genes were predicted from the assembled genome, among which 96.34% of the genes were functionally annotated. The phylogenetic analysis using whole-genome protein-coding genes revealed that A. fulica separated from a common ancestor with Biomphalaria glabrata ~182 million years ago. Conclusion To our knowledge, the A. fulica genome is the first terrestrial mollusk genome published to date. The chromosome sequence of A. fulica will provide the research community with a valuable resource for population genetics and environmental adaptation studies for the species, as well as investigations of the chromosome-level of evolution within mollusks.",0,1,0.99025375,openalex
False Positive,3,fold_3_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.14430/arctic4077,Freshwater and Terrestrial Algae from Ny-Ålesund and Blomstrandhalvøya Island (Svalbard),"&lt;span style=""font-family: 'Times New Roman'; color: #221e1f;""&gt;A field survey of algae and cyanobacteria from terrestrial and freshwater habitats in the vicinity of Ny-Ålesund and on Blomstrandhalvøya Island (Svalbard) was performed in June 2009, and results were compared with data from our fieldwork in June 2006. In total, we identified 30 taxa belonging to 23 genera from the specimens collected near Ny-Ålesund (26 taxa) and on Blomstrandhalvøya Island (24 taxa). Five species previously unrecorded from this locality are depicted, including astaxanthin-containing &lt;em&gt;Haematococcus &lt;/em&gt;sp. collected from Blomstrandhalvøya Island. This is the first report on a &lt;em&gt;Haematococcus &lt;/em&gt;species from the High Arctic.&lt;/span&gt;",0,1,0.99764794,openalex
False Positive,3,fold_3_roberta-base_BCE_with_title_run-0_opt_neg-500,10.4324/9780203126790-23,Part III summary: A systemic approach - modeling and restoration,"Part III looks at the reasons why research and modeling at the scale of the entire ecosystem (e.g. socio-ecosystem) is fundamental to understand complex system functioning and to help optimizing management for both biodiversity conservation and sustainable use of resources. Rachel Atkinson and colleagues review eradication as a tool for invasive species management in Galápagos. They report on the history of species introductions in Galápagos and show that the rate of introductions steadily increased since the 1830s, rising most rapidly during the last 50 years. In 2008, the tally of introduced terrestrial species was 1, 445 including 870 plants, 536 invertebrates, 30 vertebrates and ten diseases. Of these introduced species, many have invaded native ecosystems. Vertebrate invasions were the first to cause impact and alarm in the latter half of the twentieth century. These have been followed by plant and invertebrate invasions that now cover huge areas, particularly in the highland regions of the inhabited islands, and further invasions are expected in future. The authors encourage the reader to consider potentially positive and negative impacts of eradication programs to the whole ecosystem, not just iconic species. They consider four main criteria before deciding to attempt eradication: (1) strategic-operational; (2) biological; (3) economic; and (4) socio-political. They list the following important considerations: (1) an eradication operation should not be attempted if reintroduction cannot be prevented; (2) the rate of removal must exceed the rate of population increase; (3) species with limited distributions, that are easily detectable, with a short-lived dormant stage (e.g. a seed or egg bank), and that have a known control method for reproductive individuals, are prime candidates for eradication; (4) eradications, especially when carried out at the early stages of invasion, are cost-effective and theoretically neat solutions to prevent the future or current impact of invasive species. Additionally, eradications should not be started if there is insufficient funding to address unforeseen consequences of the operation on ecosystem dynamics. Another frequently overlooked requirement is the need for governmental and public support for all aspects of the project from the start in order to ensure that there are no barriers to the program from beginning to end. The tool of eradication is attractive to both donors and managers alike, as there is a measurable outcome and a definite endpoint to the project. However, there are limits to the use of eradication as a tool for conservation. The authors discuss these limits, analyzing 57 eradication projects of vertebrates, invertebrates and vascular plants from 1961 to present. Of these, 27 have been successful, 20 unsuccessful and ten are ongoing. The majority of successes were of large vertebrates, whereas most plant and invertebrate eradication attempts were unsuccessful. They found common trends in project successes and failures with operational, biological, economic and social criteria all contributing. They discuss the future of eradications and the alternatives in Galápagos. Matthias Wolff and coworkers use a trophic modeling approach to integrate ecological and fisheries data for a holistic description of the Galápagos Marine Reserve (GMR) ecosystem and to evaluate the effect of the banning of industrial fishing in the GMR in 1998 and the coinciding El Niño event. For the construction of their baseline flow model they used data from the late 1990s when industrial fishery was still in place. Estimated pre-1998 catch volumes in the GMR were in the realms of average catches in other oceanic and shelf systems, hence, the model was considered to be realistic. Top order predators were the warmblooded toothed whales, but large pelagic fish and cephalopods also played a prominent role. Simulations suggest that the GMR has undergone a substantial recovery process of large pelagic fish and sharks since industrial fishery was banned 12 years ago. According to the model simulations, most large pelagic fish would have - under normal environmental conditions - attained 10-20% stock increase after only two years after the fishery ban, concordant with literature findings showing that marine reserve closure is almost immediately effective in less than two years. Nevertheless, the El Niño event suppressed this rapid response for a further two to three years, suggesting that the bottom-up effect on the system of reduced primary productivity was stronger than the top-down effect from the release in fishing pressure. The first species predicted to surpass the pre-El Niño reference level was the yellowfin tuna, followed by wahoo, dolphin fish and sailfish. Owing to their slow population turnover rates, sharks followed later. Juvenile sharks are predicted to maintain reduced biomass throughout the time due to strong control by increased levels of top predators. Sea lions, cormorants, penguins and sea turtles needed the whole 12-year period to rebuild their populations. The authors emphasize that the disruption of the system by the El Niño impacted in the medium term (three to nine years), leading to higher biomasses of large pelagic fish predators than under the same fishery conditions without the El Niño impact. This suggests that, since predator biomass is reduced during the El Niño, prey populations find an “open loophole” to proliferate first and are then followed by their predators in a Lotka-Volterra fashion. It then takes several years for the system to normalize. Long-term monitoring data for marine mammals, birds and sea turtles confirmed the El Niño driven population reductions simulated by the model. Marjan van den Belt presents mediated modeling (MM) as a computer-based tool that can facilitate the participation of diverse stakeholders in the identification and valuation of ecosystem services from a conservation and human perspective. Systems thinking (the use of causal diagrams) and system dynamics (quantitative representations of feedback loops and time lags to understand systems) provide the underlying modeling philosophy. MM is presented as a decision support tool that can feed into all phases of adaptive management: envisioning; assessment; planning; implementation; and monitoring. The discussion between the stakeholders involved is interpreted by a mediated modeler and reflected back into the dialogue for all participants in real time. The integration of ecology, economics and social issues for sustainable development is often considered a normative objective in a MM process. In her contribution, Marjan uses a first pass example of how MM - based on a model produced using the STELLA software - could work in Galápagos to demonstrate how this tool could promote stakeholder dialogue. © 2012 selection and editorial material, Matthias Wolff and Mark Gardener; individual chapters, the contributors.",0,1,0.997997,negatives
False Positive,3,fold_3_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1080/14772000.2013.877999,"Phylogeny, taxonomy and biogeography of a circum-Indian Ocean clade of leaf-toed geckos (Reptilia: Gekkota), with a description of two new genera",,0,1,0.9982657,openalex
False Positive,3,fold_3_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.6620/zs.2023.62-14,Cryptic Genetic Diversity in the Coastal Isopod Alloniscus oahuensis from the Pacific Ocean.,,0,1,0.9980447,openalex
False Positive,3,fold_3_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1017/s0954102006000599,A network for monitoring terrestrial ecosystems along a latitudinal gradient in Continental Antarctica,,0,1,0.99848396,openalex
False Positive,3,fold_3_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1016/j.ecolind.2022.109119,Attribution analysis of land degradation in Hainan Island based on geographical detector,"Rapid and accurate surveys of land are essential for protecting ecosystems. This study aimed to survey the spatial–temporal land degradation patterns and explore its driving mechanism based on a geographical detector in Hainan Island from 2000 to 2020. First, the areas of forest, cultivated land, and construction land were analysed, and their mutation year was determined through the Mann-Kendall abrupt test. Then, change vector analysis was used to create a double-evaluation system by combining the normalized difference vegetation index and net primary productivity. Finally, the geographical detector was used to identify the driving mechanism of different land-use types. The results show that 2013 was the mutation year of the three land-use types. From 2000 to 2013 (Stage 1), the land degradation areas of forest, cultivated land, construction land, grassland, and unutilised land reached 1977.13, 613.25, 165.81, 261.06, and 4.25 km2, respectively. From 2013 to 2020 (Stage 2), the degraded land area accounted for only 0.91 % of the island's total area. From the single factor perspective, the elevation (DEM), least distance to residential area (LDP), and variety of mean annual temperature (VTem) were found to be the dominant factors of land degradation of cultivated land and grassland, forest, construction land in Stage 1. On the other hand, in Stage 2, the main factor of land degradation was the variety of the density of GDP (VGDP) in cultivated land, grassland, and construction land, while it was the variety of mean annual precipitation (VPre) in the forest. Moreover, all pair-factors provided a higher determinant power for degraded land areas than a single factor. From the interaction effect perspective in Stage 1, VPOP ∩ LDR (i.e. the variety of the density of population density and least distance to roads or railways), LDP ∩ LDR, and VTem ∩ LDR were the most significant pair-factors of the interaction effect on land degradation of cultivated land, forest and grassland, and construction land. In Stage 2, the most significant pair-factors of the interaction effect in different land-use types were DEM ∩ VPOP and VPre ∩ POP in degraded cultivated land, VPre ∩ DEM and VPre ∩ LDR in degraded forest land, DEM ∩ VTem in degraded grassland, and VGDP ∩ LDR in degraded construction land. Given the time-lag effects of factors and the attribution analysis of land degradation, we suggest limiting the construction of roads and residential areas, increasing biodiversity, and sheltering forests to protect terrestrial ecosystems in the future.",0,1,0.9970489,openalex
False Positive,3,fold_3_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1111/ecog.04065,Shorebirds as important vectors for plant dispersal in Europe,"Shorebirds (Charadriiformes) undergo rapid migrations with potential for long‐distance dispersal (LDD) of plants. We studied the frequency of endozoochory by shorebirds in different parts of Europe covering a broad latitudinal range and different seasons. We assessed whether plants dispersed conformed to morphological dispersal syndromes. A total of 409 excreta samples (271 faeces and 138 pellets) were collected from redshank Tringa totanus , black‐winged stilt Himantopus himantopus , pied avocet Recurvirostra avosetta , northern lapwing Vanellus vanellus , Eurasian curlew Numenius arquata and black‐tailed godwit Limosa limosa in south‐west Spain, north‐west England, southern Ireland and Iceland in 2005 and 2016, and intact seeds were extracted and identified. Godwits were sampled just before or after migratory movements between England and Iceland. The germinability of seeds was tested. Intact diaspores were recovered from all bird species and study areas, and were present in 13% of samples overall. Thirteen plant families were represented, including Charophyceae and 26 angiosperm taxa. Only four species had an ‘endozoochory syndrome’. Four alien species were recorded. Ellenberg values classified three species as aquatic and 20 as terrestrial. Overall, 89% of seeds were from terrestrial plants, and 11% from aquatic plants. Average seed length was higher in redshank pellets than in their faeces. Six species were germinated, none of which had an endozoochory syndrome. Seeds were recorded during spring and autumn migration. Plant species recorded have broad latitudinal ranges consistent with LDD via shorebirds. Crucially, morphological syndromes do not adequately predict LDD potential, and more empirical work is required to identify which plants are dispersed by shorebirds. Incorporating endozoochory by shorebirds and other migratory waterbirds into plant distribution models would allow us to better understand the natural processes that facilitated colonization of oceanic islands, or to improve predictions of how plants will respond to climate change, or how alien species spread.",0,1,0.9967809,openalex
False Positive,3,fold_3_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.2307/1565413,Habitat and Temperature Selection of Clemmys guttata in a Northern Population,,0,1,0.9964393,openalex
False Positive,3,fold_3_roberta-base_BCE_with_title_run-0_opt_neg-500,10.1111/jvs.12396,"Rarefaction and elevational richness pattern: a case study in a high tropical island (New Caledonia, SW Pacific)","AimsTo analyse the elevational richness pattern of tree species in New Caledonian tropical rain forests and investigate how the richness pattern is affected by standardizing on area vs standardizing on number of individuals and by sample coverage.
 LocationNew Caledonia (SW Pacific).; MethodsWe re-analysed data from the New Caledonian Plant Inventory and Permanent Plot Network (NC-PIPPN). In this plot network, all trees (DBH5cm) were inventoried from 201 plots measuring 20x20m and located between 5 and 1292m a.s.l. We tested whether the number of trees inventoried in these plots affected the elevational richness pattern, and if so, whether plots with large trees have a low species density because of a low number of inventoried trees. This was done by applying individual-based and coverage-based rarefaction procedures with different cut-off threshold values and re-testing the relationship between estimated species richness and elevation.; ResultsAbout 40% of the variability in species density is explained by variation in the density of trees, which in turn had no obvious pattern with elevation. Plots with large trees (high quadratic mean DBH) contained fewer individuals and thus fewer species. Applying rarefaction changed the observed elevational pattern from a peak in species richness approximately in the middle of the studied elevational gradient to a peak at lower elevations. Both the choice of the rarefaction procedure and the cut-off threshold value used to estimate species richness may dramatically change the elevational pattern.; ConclusionsWhen the local species pool is large, the use of small plots relative to tree size induces a high correlation between species richness and the number of trees inventoried per plot. To analyse appropriately an elevational pattern for such small plot sizes, species richness should be rarefied to provide additional perspectives. We show that rarefaction changes the elevation at which species richness is expected to be maximal and that increasing the cut-off threshold value sharpens the observed humped pattern.",0,1,0.99840826,negatives
False Positive,3,fold_3_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.2307/3274491,"Gastrointestinal Helminths of Raccoons (Procyon lotor) from Ossabaw Island, Georgia",,0,1,0.99793786,openalex
False Positive,3,fold_3_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.2307/2937265,Ecological Biogeography of Arthropods on Spartina Islands in Northwest Florida,,0,1,0.9976808,openalex
False Positive,3,fold_3_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1038/srep00014,Landscape of fear visible from space,"By linking ecological theory with freely-available Google Earth satellite imagery, landscape-scale footprints of behavioural interactions between predators and prey can be observed remotely. A Google Earth image survey of the lagoon habitat at Heron Island within Australia's Great Barrier Reef revealed distinct halo patterns within algal beds surrounding patch reefs. Ground truth surveys confirmed that, as predicted, algal canopy height increases with distance from reef edges. A grazing assay subsequently demonstrated that herbivore grazing was responsible for this pattern. In conjunction with recent behavioural ecology studies, these findings demonstrate that herbivores' collective antipredator behavioural patterns can shape vegetation distributions on a scale clearly visible from space. By using sequential Google Earth images of specific locations over time, this technique could potentially allow rapid, inexpensive remote monitoring of cascading, indirect effects of predator removals (e.g., fishing; hunting) and/or recovery and reintroductions (e.g., marine or terrestrial reserves) nearly anywhere on earth.",0,1,0.99617285,openalex
False Positive,3,fold_3_roberta-base_BCE_with_title_run-0_opt_neg-500,10.1111/j.1365-2699.2007.01835.x,Not as the crow flies: Assessing effective isolation for island biogeographical analysis,"Aim: To evaluate the role of island isolation in explaining the distribution of vascular plant species in a dense freshwater archipelago, specifically comparing conventional measures of island isolation with landscape measures of island isolation. Location: Data were collected from 35 islands within Massasauga Provincial Park on the eastern shores of the Georgian Bay, Ontario, Canada. Methods: Sampled islands were located using stratified random selection based on location and size variation. The number of species was recorded along stratified random transects. Island isolation variables included distance to the mainland, distance to the nearest island, largest gap in a stepping-stone sequence, distance to the closest upwind point of land, and a landscape measure of island isolation. The landscape measure of isolation was quantified as the percentage of the land area within 100, 250, 500, 1000, 1500 and 2000 m of each island's perimeter. The isolation variables were calculated within a geographical information system (GIS). Dependent variables in the regression analyses included species richness, the logarithm of species richness and residuals of the species-area relationship. Independent variables included island isolation variables and their logarithmic transformations. Results: Isolation plays a role, albeit small, in explaining species richness in the study area. In the regression analyses, the landscape measure of isolation provided a better fit than conventional measures of island isolation. Islands with less land than water within a 250-m buffer were more effectively isolated and had fewer species present than islands surrounded by a greater proportion of water. Main conclusions: Consistent with the species-isolation relationship, fewer species were present on more isolated islands within the Massasauga study area, as elucidated using a series of island buffers in a GIS. Applying a landscape measure of isolation to similar dense, freshwater archipelagos may elucidate species-isolation patterns not evident through conventional, straight-line distance measurements of island isolation. The low value of the regression coefficients as well as the isolation history and high density of the Massasauga islands suggests caution in extending the results, especially to dissimilar archipelagos. © 2007 The Author.",0,1,0.86364096,negatives
False Positive,4,fold_4_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1111/ddi.12959,Beyond isolation by distance: What best explains functional connectivity among populations of three sympatric plant species in an ancient terrestrial island system?,"Abstract Aim Understanding how landscape features affect gene flow is critical to connectivity conservation and restoration management. Here, we examined the relationship between functional connectivity (gene flow) and structural connectivity (area and spatial configuration of habitats) in three co‐occurring short‐range plant taxa in an ancient terrestrial island system. Location Low‐altitude mountain range south‐western Australia. Methods We analysed spatial patterns of genetic differentiation at nuclear microsatellite loci using Bayesian clustering. Circuit theory modelling was used to generate all possible pathways that connect populations as resistance distance matrices based on two surfaces for each taxon. The first surface assumes a flat terrain and tests whether genetic similarity declines only with distance—isolation by distance (IBD). The second surface is habitat suitability based on species distribution modelling (SDM), which tests whether genetic similarity is a function of connected and suitable habitat. Multiple matrix regression with randomization was used to test the significance of the resistance distance matrices at predicting two metrics of genetic differentiation ( F ST and D EST ). Variance explained was partitioned using redundancy analysis. Results Genetic structure for the insect‐pollinated taxa— Acacia adinophylla— and Tetratheca aphylla subsp. aphylla was at similar spatial scales. Unexpectedly, a higher level of genetic structure was found in the wind‐pollinated Lepidosperma bungalbin . IBD best explained the gene flow of A. adinophylla ( R 2 = 0.41–0.43) with partial support provided by habitat suitability ( R 2 = 0.04–0.07). In contrast, connectivity by habitat suitability was highest for T. aphylla subsp. aphylla ( R 2 = 0.56–0.59). Drivers of L. bungalbin connectivity were inconsistent between the two measures of genetic differentiation. Main conclusions Gene flow is facilitated by different factors for the three taxa. Habitat fragmentation would most strongly impede gene flow for T. aphylla subsp. aphylla . Geographical distance cannot be assumed as the sole or best determinant of gene flow among populations, nor can findings be generalized to coexisting taxa.",0,1,0.4749648,openalex
False Positive,4,fold_4_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1080/03036758.2010.549493,Fire and slice: palaeogeography for biogeography at New Zealand's North Island/South Island juncture,"A prominent feature of New Zealand biogeography is that species endemicity and diversity is not evenly distributed but shows an alternating pattern of latitudinal variation. Endemicity is generally highest in South Island and northern North Island and low in southern North Island. A prominent landscape feature that is partly correlated with this is Cook Strait, which separates the two main islands of New Zealand and marks the southern boundary of a region that interests biogeographers and geologists alike. This region encompasses a zone of intense tectonic strain related to the transfer of plate convergence via subduction into oblique-slip and strike-slip faulting. We review geological information and provide new palaeogeographic reconstructions of the area that depict changes in the distribution of mountains, the extent to which southern North Island was under the ocean, and the history of marine straits over the last 4 million years. This information is essential for the development of testable biogeographic hypotheses. We find that the Wellington region was formerly connected to the relatively mountainous Marlborough area, and more distant than today from the northern island of the time. Significant topography in the Kaimanawa Range is probably of Early Pliocene age. However, the Ruahine-Tararua ranges and Taranaki-Taupo volcanics have formed since c. 1 Ma. The implications for the biogeography of central New Zealand are considerable in terms of habitat availability for establishment of terrestrial species and opportunities for range shifting of both terrestrial and coastal organisms.",0,1,0.9953862,openalex
False Positive,4,fold_4_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1080/0067270x.2016.1173308,"Reinvestigation of Kuumbi Cave, Zanzibar, reveals Later Stone Age coastal habitation, early Holocene abandonment and Iron Age reoccupation","The late Pleistocene and Holocene history of eastern Africa is complex and major gaps remain in our understanding of human occupation during this period. Questions concerning the identities, geographical distributions and chronologies of foraging, herding and agricultural populations — often problematically equated with the chronological labels 'Later Stone Age (LSA)', 'Neolithic' and 'Iron Age' — are still unresolved. Previous studies at the site of Kuumbi Cave in the Zanzibar Archipelago of Tanzania reported late Pleistocene Middle Stone Age (MSA) and LSA, mid-Holocene Neolithic and late Holocene Iron Age occupations (Sinclair et al. Citation2006; Chami Citation2009). Kuumbi Cave considerably extends the chronology of human occupation on the eastern African coast and findings from the site have been the basis for the somewhat contentious identification of both a coastal Neolithic culture and early chicken, a domesticate that was introduced to Africa from Asia. The site therefore warrants further investigation. Here we report on a new excavation of the Kuumbi Cave sequence that has produced a suite of 20 radiocarbon and optically stimulated luminescence (OSL) dates. Our results suggest that the cave's stratigraphy is complex, reflecting taphonomic processes that present interpretive and dating challenges. Our assessment of the stratigraphic sequence demonstrates three phases of habitation, two of which reflect terminal Pleistocene occupation and are characterised by quartz microliths, bone points and the exploitation of terrestrial and marine species, and one of which reflects later reoccupation by AD 600. In this latter phase, Kuumbi Cave was inhabited by a population with a locally distinct material culture that included idiosyncratic Tana or Triangular Incised Ware ceramics and medium-sized limestone stone tools, but with a subsistence economy similar to that of the late Pleistocene, albeit with more emphasis on marine foods and smaller terrestrial mammals. Our results suggest that Kuumbi Cave may have been unoccupied for much of the Holocene, after Zanzibar became an island. Our findings also place into question earlier identifications of domesticates, Asian fauna and a mid-Holocene Neolithic culture at the site.",0,1,0.99603385,openalex
False Positive,4,fold_4_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1371/journal.pone.0090376,"Lapita Diet in Remote Oceania: New Stable Isotope Evidence from the 3000-Year-Old Teouma Site, Efate Island, Vanuatu","Remote Oceania was colonized ca. 3000 BP by populations associated with the Lapita Cultural Complex, marking a major event in the prehistoric settlement of the Pacific Islands. Although over 250 Lapita sites have been found throughout the Western Pacific, human remains associated with Lapita period sites are rare. The site of Teouma, on Efate Island, Vanuatu has yielded the largest burial assemblage (n = 68 inhumations) of Lapita period humans ever discovered, providing a unique opportunity for assessing human adaptation to the environment in a colonizing population. Stable isotope ratios (δ13C, δ15N, δ34S) of human bone collagen from forty-nine Teouma adults were analyzed against a comprehensive dietary baseline to assess the paleodiet of some of Vanuatu's earliest inhabitants. The isotopic dietary baseline included both modern plants and animals (n = 98) and prehistoric fauna from the site (n = 71). The human stable isotope data showed that dietary protein at Teouma included a mixture of reef fish and inshore organisms and a variety of higher trophic marine (e.g. marine turtle) and terrestrial animals (e.g. domestic animals and fruit bats). The domestic pigs and chickens at Teouma primarily ate food from a C3 terrestrial environment but their δ15N values indicated that they were eating foods from higher trophic levels than those of plants, such as insects or human fecal matter, suggesting that animal husbandry at the site may have included free range methods. The dietary interpretations for the humans suggest that broad-spectrum foraging and the consumption of domestic animals were the most important methods for procuring dietary protein at the site. Males displayed significantly higher δ15N values compared with females, possibly suggesting dietary differences associated with labor specialization or socio-cultural practices relating to food distribution.",0,1,0.99558556,openalex
